folder,epoch,filename,vehicle_id,distance,pitch,yaw,baseline_conf,baseline_detected,patched_conf,patched_detected,conf_drop,evasion_success
noise_checkpoints,4,19759.png,vehicle.nissan.patrol,7.0,30.0,330.0,0.338259,1,0.501307,1,-0.163048,0
noise_checkpoints,4,11776.png,vehicle.toyota.prius,5.0,30.0,180.0,0.894476,1,0.064472,0,0.830004,1
noise_checkpoints,4,04278.png,vehicle.tesla.model3,5.0,30.0,30.0,0.860845,1,0.023515,0,0.83733,1
noise_checkpoints,4,17170.png,vehicle.seat.leon,7.0,30.0,30.0,0.917056,1,0.084991,0,0.832065,1
noise_checkpoints,4,17717.png,vehicle.seat.leon,7.0,30.0,240.0,0.899338,1,0.012011,0,0.887327,1
noise_checkpoints,4,02186.png,vehicle.tesla.model3,7.0,30.0,60.0,0.936862,1,0.013938,0,0.922924,1
noise_checkpoints,4,20478.png,vehicle.nissan.patrol,5.0,30.0,330.0,0.686904,1,0.301019,1,0.385885,0
noise_checkpoints,4,01115.png,vehicle.tesla.model3,7.0,30.0,0.0,0.853941,1,0.107084,0,0.746857,1
noise_checkpoints,4,03744.png,vehicle.tesla.model3,5.0,30.0,210.0,0.810388,1,0.047634,0,0.762754,1
noise_checkpoints,4,11815.png,vehicle.toyota.prius,7.0,30.0,270.0,0.920085,1,0.205606,0,0.714479,1
noise_checkpoints,4,11271.png,vehicle.toyota.prius,7.0,30.0,150.0,0.878917,1,0.046204,0,0.832713,1
noise_checkpoints,4,11233.png,vehicle.toyota.prius,5.0,30.0,90.0,0.925494,1,0.037744,0,0.88775,1
noise_checkpoints,4,18323.png,vehicle.seat.leon,5.0,30.0,60.0,0.928218,1,0.16054,0,0.767678,1
noise_checkpoints,4,11024.png,vehicle.toyota.prius,5.0,30.0,300.0,0.939247,1,0.06464,0,0.874607,1
noise_checkpoints,4,02283.png,vehicle.tesla.model3,7.0,30.0,0.0,0.361742,1,0.009333,0,0.352409,1
noise_checkpoints,4,16489.png,vehicle.seat.leon,5.0,30.0,60.0,0.92792,1,0.069897,0,0.858023,1
noise_checkpoints,4,16425.png,vehicle.seat.leon,7.0,30.0,300.0,0.938516,1,0.152494,0,0.786022,1
noise_checkpoints,4,00017.png,vehicle.tesla.model3,5.0,30.0,150.0,0.773991,1,0.133439,0,0.640552,1
noise_checkpoints,4,02711.png,vehicle.tesla.model3,7.0,30.0,120.0,0.935575,1,0.168891,0,0.766684,1
noise_checkpoints,4,20147.png,vehicle.nissan.patrol,5.0,30.0,120.0,0.850216,1,0.158395,0,0.691821,1
noise_checkpoints,4,17818.png,vehicle.seat.leon,7.0,30.0,30.0,0.917354,1,0.006638,0,0.910716,1
noise_checkpoints,4,03675.png,vehicle.tesla.model3,7.0,30.0,300.0,0.929572,1,0.037542,0,0.89203,1
noise_checkpoints,4,05249.png,vehicle.audi.tt,5.0,30.0,30.0,0.265796,1,0.015925,0,0.249871,1
noise_checkpoints,4,09305.png,vehicle.audi.tt,5.0,30.0,0.0,0.801157,1,0.04475,0,0.756407,1
noise_checkpoints,4,03521.png,vehicle.tesla.model3,5.0,30.0,0.0,0.88649,1,0.308959,1,0.577531,0
noise_checkpoints,4,00444.png,vehicle.tesla.model3,5.0,30.0,270.0,0.902687,1,0.106418,0,0.796269,1
noise_checkpoints,4,10200.png,vehicle.toyota.prius,7.0,30.0,240.0,0.950619,1,0.011049,0,0.93957,1
noise_checkpoints,4,16709.png,vehicle.seat.leon,5.0,30.0,240.0,0.94147,1,0.145887,0,0.795583,1
noise_checkpoints,4,10915.png,vehicle.toyota.prius,5.0,30.0,150.0,0.727781,1,0.22657,0,0.501211,1
noise_checkpoints,4,15319.png,vehicle.seat.leon,5.0,30.0,0.0,0.910835,1,0.155188,0,0.755647,1
noise_checkpoints,4,20183.png,vehicle.nissan.patrol,7.0,30.0,120.0,0.521825,1,0.380691,1,0.141134,0
noise_checkpoints,4,00020.png,vehicle.tesla.model3,5.0,30.0,240.0,0.804514,1,0.061811,0,0.742703,1
noise_checkpoints,4,19104.png,vehicle.seat.leon,7.0,30.0,30.0,0.885511,1,0.097516,0,0.787995,1
noise_checkpoints,4,15009.png,vehicle.seat.leon,5.0,30.0,300.0,0.9125,1,0.025198,0,0.887302,1
noise_checkpoints,4,16640.png,vehicle.seat.leon,7.0,30.0,270.0,0.921885,1,0.13016,0,0.791725,1
noise_checkpoints,4,08394.png,vehicle.audi.tt,7.0,30.0,30.0,0.833346,1,0.037784,0,0.795562,1
noise_checkpoints,4,08295.png,vehicle.audi.tt,7.0,30.0,300.0,0.957669,1,0.00451,0,0.953159,1
noise_checkpoints,4,13211.png,vehicle.toyota.prius,7.0,30.0,180.0,0.67205,1,0.154576,0,0.517474,1
noise_checkpoints,4,10842.png,vehicle.toyota.prius,7.0,30.0,120.0,0.933936,1,0.004832,0,0.929104,1
noise_checkpoints,4,02680.png,vehicle.tesla.model3,5.0,30.0,270.0,0.878859,1,0.051425,0,0.827434,1
noise_checkpoints,4,06147.png,vehicle.audi.tt,7.0,30.0,300.0,0.918229,1,0.020033,0,0.898196,1
noise_checkpoints,4,08923.png,vehicle.audi.tt,7.0,30.0,210.0,0.70695,1,0.071832,0,0.635118,1
noise_checkpoints,4,04424.png,vehicle.tesla.model3,7.0,30.0,90.0,0.91747,1,0.007894,0,0.909576,1
noise_checkpoints,4,20403.png,vehicle.nissan.patrol,7.0,30.0,240.0,0.605007,1,0.472338,1,0.132669,0
noise_checkpoints,4,11488.png,vehicle.toyota.prius,7.0,30.0,180.0,0.440453,1,0.006124,0,0.434329,1
noise_checkpoints,4,17071.png,vehicle.seat.leon,7.0,30.0,300.0,0.924823,1,0.010949,0,0.913874,1
noise_checkpoints,4,00544.png,vehicle.tesla.model3,5.0,30.0,30.0,0.095687,0,0.008441,0,0.087246,0
noise_checkpoints,4,14259.png,vehicle.toyota.prius,5.0,30.0,300.0,0.897158,1,0.051391,0,0.845767,1
noise_checkpoints,4,11484.png,vehicle.toyota.prius,7.0,30.0,60.0,0.929597,1,0.033818,0,0.895779,1
noise_checkpoints,4,16962.png,vehicle.seat.leon,7.0,30.0,270.0,0.900181,1,0.365161,1,0.53502,0
noise_checkpoints,4,16275.png,vehicle.seat.leon,5.0,30.0,120.0,0.835585,1,0.012619,0,0.822966,1
noise_checkpoints,4,22288.png,vehicle.nissan.patrol,5.0,30.0,60.0,0.726716,1,0.027557,0,0.699159,1
noise_checkpoints,4,00152.png,vehicle.tesla.model3,7.0,30.0,90.0,0.884918,1,0.010536,0,0.874382,1
noise_checkpoints,4,18037.png,vehicle.seat.leon,7.0,30.0,120.0,0.903506,1,0.038431,0,0.865075,1
noise_checkpoints,4,14722.png,vehicle.seat.leon,7.0,30.0,330.0,0.935534,1,0.120689,0,0.814845,1
noise_checkpoints,4,16310.png,vehicle.seat.leon,7.0,30.0,90.0,0.859434,1,0.124878,0,0.734556,1
noise_checkpoints,4,20400.png,vehicle.nissan.patrol,7.0,30.0,150.0,0.534518,1,0.564351,1,-0.029833,0
noise_checkpoints,4,08360.png,vehicle.audi.tt,5.0,30.0,90.0,0.923825,1,0.010306,0,0.913519,1
noise_checkpoints,4,13171.png,vehicle.toyota.prius,5.0,30.0,60.0,0.930363,1,0.120306,0,0.810057,1
noise_checkpoints,4,23557.png,vehicle.nissan.patrol,5.0,30.0,60.0,0.785959,1,0.555429,1,0.23053,0
noise_checkpoints,4,03637.png,vehicle.tesla.model3,5.0,30.0,240.0,0.902458,1,0.02844,0,0.874018,1
noise_checkpoints,4,17286.png,vehicle.seat.leon,7.0,30.0,270.0,0.837631,1,0.00625,0,0.831381,1
noise_checkpoints,4,08784.png,vehicle.audi.tt,5.0,30.0,60.0,0.002698,0,0.002573,0,0.000125,0
noise_checkpoints,4,10701.png,vehicle.toyota.prius,5.0,30.0,150.0,0.886939,1,0.011399,0,0.87554,1
noise_checkpoints,4,01976.png,vehicle.tesla.model3,7.0,30.0,240.0,0.85269,1,0.01502,0,0.83767,1
noise_checkpoints,4,14790.png,vehicle.seat.leon,5.0,30.0,210.0,0.725915,1,0.188082,0,0.537833,1
noise_checkpoints,4,10417.png,vehicle.toyota.prius,7.0,30.0,270.0,0.939905,1,0.243991,0,0.695914,1
noise_checkpoints,4,14675.png,vehicle.seat.leon,5.0,30.0,0.0,0.909503,1,0.526825,1,0.382678,0
noise_checkpoints,4,04174.png,vehicle.tesla.model3,5.0,30.0,150.0,0.584469,1,0.024511,0,0.559958,1
noise_checkpoints,4,01013.png,vehicle.tesla.model3,7.0,30.0,180.0,0.203911,0,0.017919,0,0.185992,0
noise_checkpoints,4,20511.png,vehicle.nissan.patrol,7.0,30.0,270.0,0.913342,1,0.178634,0,0.734708,1
noise_checkpoints,4,02995.png,vehicle.tesla.model3,5.0,30.0,270.0,0.934279,1,0.01153,0,0.922749,1
noise_checkpoints,4,03989.png,vehicle.tesla.model3,7.0,30.0,0.0,0.74385,1,0.195975,0,0.547875,1
noise_checkpoints,4,23348.png,vehicle.nissan.patrol,5.0,30.0,0.0,0.142972,0,0.030648,0,0.112324,0
noise_checkpoints,4,19393.png,vehicle.nissan.patrol,5.0,30.0,120.0,0.777054,1,0.491277,1,0.285777,0
noise_checkpoints,4,12669.png,vehicle.toyota.prius,7.0,30.0,60.0,0.928522,1,0.703891,1,0.224631,0
noise_checkpoints,4,12560.png,vehicle.toyota.prius,7.0,30.0,30.0,0.745503,1,0.025334,0,0.720169,1
noise_checkpoints,4,02504.png,vehicle.tesla.model3,7.0,30.0,300.0,0.937747,1,0.036595,0,0.901152,1
noise_checkpoints,4,09626.png,vehicle.toyota.prius,5.0,30.0,210.0,0.636506,1,0.032908,0,0.603598,1
noise_checkpoints,4,13718.png,vehicle.toyota.prius,5.0,30.0,270.0,0.890253,1,0.147405,0,0.742848,1
noise_checkpoints,4,13062.png,vehicle.toyota.prius,5.0,30.0,30.0,0.718466,1,0.038764,0,0.679702,1
noise_checkpoints,4,21891.png,vehicle.nissan.patrol,7.0,30.0,30.0,0.622104,1,0.246965,0,0.375139,1
noise_checkpoints,4,22647.png,vehicle.nissan.patrol,7.0,30.0,300.0,0.809759,1,0.380173,1,0.429586,0
noise_checkpoints,4,02568.png,vehicle.tesla.model3,5.0,30.0,150.0,0.776895,1,0.055028,0,0.721867,1
noise_checkpoints,4,03413.png,vehicle.tesla.model3,5.0,30.0,0.0,0.620867,1,0.355013,1,0.265854,0
noise_checkpoints,4,07079.png,vehicle.audi.tt,5.0,30.0,330.0,0.91039,1,0.38658,1,0.52381,0
noise_checkpoints,4,16635.png,vehicle.seat.leon,7.0,30.0,120.0,0.516175,1,0.00851,0,0.507665,1
noise_checkpoints,4,15877.png,vehicle.seat.leon,7.0,30.0,60.0,0.920222,1,0.132488,0,0.787734,1
noise_checkpoints,4,16747.png,vehicle.seat.leon,7.0,30.0,300.0,0.869603,1,0.6216,1,0.248003,0
noise_checkpoints,4,13214.png,vehicle.toyota.prius,7.0,30.0,270.0,0.935617,1,0.055735,0,0.879882,1
noise_checkpoints,4,17781.png,vehicle.seat.leon,5.0,30.0,0.0,0.883808,1,0.143938,0,0.73987,1
noise_checkpoints,4,08996.png,vehicle.audi.tt,5.0,30.0,240.0,0.865923,1,0.25083,1,0.615093,0
noise_checkpoints,4,02358.png,vehicle.tesla.model3,5.0,30.0,150.0,0.682194,1,0.101818,0,0.580376,1
noise_checkpoints,4,05784.png,vehicle.audi.tt,5.0,30.0,90.0,0.941155,1,0.048813,0,0.892342,1
noise_checkpoints,4,21572.png,vehicle.nissan.patrol,7.0,30.0,120.0,0.818498,1,0.640265,1,0.178233,0
noise_checkpoints,4,04606.png,vehicle.tesla.model3,5.0,30.0,150.0,0.723852,1,0.590191,1,0.133661,0
noise_checkpoints,4,19756.png,vehicle.nissan.patrol,7.0,30.0,240.0,0.858121,1,0.541264,1,0.316857,0
noise_checkpoints,4,13098.png,vehicle.toyota.prius,7.0,30.0,30.0,0.326004,1,0.012386,0,0.313618,1
noise_checkpoints,4,02677.png,vehicle.tesla.model3,5.0,30.0,180.0,0.385753,1,0.021449,0,0.364304,1
noise_checkpoints,4,09099.png,vehicle.audi.tt,5.0,30.0,300.0,0.917844,1,0.0927,0,0.825144,1
noise_checkpoints,4,09727.png,vehicle.toyota.prius,5.0,30.0,90.0,0.912108,1,0.198933,0,0.713175,1
noise_checkpoints,4,12528.png,vehicle.toyota.prius,5.0,30.0,150.0,0.804301,1,0.112448,0,0.691853,1
noise_checkpoints,4,07393.png,vehicle.audi.tt,5.0,30.0,180.0,0.850562,1,0.150502,0,0.70006,1
noise_checkpoints,4,04754.png,vehicle.tesla.model3,7.0,30.0,270.0,0.880802,1,0.034927,0,0.845875,1
noise_checkpoints,4,13493.png,vehicle.toyota.prius,5.0,30.0,0.0,0.619377,1,0.253591,1,0.365786,0
noise_checkpoints,4,16423.png,vehicle.seat.leon,7.0,30.0,240.0,0.937302,1,0.148648,0,0.788654,1
noise_checkpoints,4,02471.png,vehicle.tesla.model3,5.0,30.0,300.0,0.8666,1,0.031295,0,0.835305,1
noise_checkpoints,4,03995.png,vehicle.tesla.model3,7.0,30.0,180.0,0.763427,1,0.023686,0,0.739741,1
noise_checkpoints,4,08034.png,vehicle.audi.tt,5.0,30.0,30.0,0.629448,1,0.022898,0,0.60655,1
noise_checkpoints,4,03964.png,vehicle.tesla.model3,5.0,30.0,330.0,0.874986,1,0.058473,0,0.816513,1
noise_checkpoints,4,00545.png,vehicle.tesla.model3,5.0,30.0,60.0,0.750023,1,0.056601,0,0.693422,1
noise_checkpoints,4,00581.png,vehicle.tesla.model3,7.0,30.0,60.0,0.933945,1,0.009205,0,0.92474,1
noise_checkpoints,4,04926.png,vehicle.audi.tt,5.0,30.0,30.0,0.662774,1,0.085556,0,0.577218,1
noise_checkpoints,4,22184.png,vehicle.nissan.patrol,5.0,30.0,180.0,0.331661,1,0.166031,0,0.16563,1
noise_checkpoints,4,05150.png,vehicle.audi.tt,5.0,30.0,300.0,0.939192,1,0.494044,1,0.445148,0
noise_checkpoints,4,15111.png,vehicle.seat.leon,5.0,30.0,240.0,0.950803,1,0.048408,0,0.902395,1
noise_checkpoints,4,21965.png,vehicle.nissan.patrol,5.0,30.0,90.0,0.809249,1,0.056928,0,0.752321,1
noise_checkpoints,4,16712.png,vehicle.seat.leon,5.0,30.0,330.0,0.896863,1,0.033043,0,0.86382,1
noise_checkpoints,4,01332.png,vehicle.tesla.model3,7.0,30.0,30.0,0.690631,1,0.045954,0,0.644677,1
noise_checkpoints,4,08882.png,vehicle.audi.tt,5.0,30.0,60.0,0.918052,1,0.036127,0,0.881925,1
noise_checkpoints,4,11020.png,vehicle.toyota.prius,5.0,30.0,180.0,0.395268,1,0.08263,0,0.312638,1
noise_checkpoints,4,12420.png,vehicle.toyota.prius,5.0,30.0,60.0,0.8239,1,0.046932,0,0.776968,1
noise_checkpoints,4,06900.png,vehicle.audi.tt,7.0,30.0,270.0,0.9272,1,0.037051,0,0.890149,1
noise_checkpoints,4,19863.png,vehicle.nissan.patrol,7.0,30.0,210.0,0.43401,1,0.266132,1,0.167878,0
noise_checkpoints,4,08499.png,vehicle.audi.tt,7.0,30.0,150.0,0.834961,1,0.030477,0,0.804484,1
noise_checkpoints,4,06794.png,vehicle.audi.tt,7.0,30.0,330.0,0.924927,1,0.022998,0,0.901929,1
noise_checkpoints,4,21682.png,vehicle.nissan.patrol,7.0,30.0,210.0,0.885889,1,0.012904,0,0.872985,1
noise_checkpoints,4,06325.png,vehicle.audi.tt,5.0,30.0,240.0,0.928702,1,0.031128,0,0.897574,1
noise_checkpoints,4,07503.png,vehicle.audi.tt,5.0,30.0,240.0,0.917268,1,0.019996,0,0.897272,1
noise_checkpoints,4,19434.png,vehicle.nissan.patrol,7.0,30.0,270.0,0.839604,1,0.096122,0,0.743482,1
noise_checkpoints,4,19828.png,vehicle.nissan.patrol,5.0,30.0,240.0,0.784906,1,0.062808,0,0.722098,1
noise_checkpoints,4,16708.png,vehicle.seat.leon,5.0,30.0,210.0,0.779511,1,0.565604,1,0.213907,0
noise_checkpoints,4,12673.png,vehicle.toyota.prius,7.0,30.0,180.0,0.592874,1,0.111109,0,0.481765,1
noise_checkpoints,4,05828.png,vehicle.audi.tt,7.0,30.0,330.0,0.854737,1,0.1776,0,0.677137,1
noise_checkpoints,4,05612.png,vehicle.audi.tt,7.0,30.0,180.0,0.822523,1,0.011749,0,0.810774,1
noise_checkpoints,4,07607.png,vehicle.audi.tt,5.0,30.0,180.0,0.857235,1,0.036188,0,0.821047,1
noise_checkpoints,4,20072.png,vehicle.nissan.patrol,7.0,30.0,0.0,0.403809,1,0.110281,0,0.293528,1
noise_checkpoints,4,21108.png,vehicle.nissan.patrol,5.0,30.0,240.0,0.807632,1,0.145383,0,0.662249,1
noise_checkpoints,4,18431.png,vehicle.seat.leon,5.0,30.0,90.0,0.920062,1,0.017868,0,0.902194,1
noise_checkpoints,4,00589.png,vehicle.tesla.model3,7.0,30.0,300.0,0.944845,1,0.032372,0,0.912473,1
noise_checkpoints,4,09515.png,vehicle.audi.tt,5.0,30.0,0.0,0.590288,1,0.048292,0,0.541996,1
noise_checkpoints,4,10050.png,vehicle.toyota.prius,5.0,30.0,60.0,0.922987,1,0.706389,1,0.216598,0
noise_checkpoints,4,09763.png,vehicle.toyota.prius,7.0,30.0,90.0,0.932219,1,0.21521,0,0.717009,1
noise_checkpoints,4,05151.png,vehicle.audi.tt,5.0,30.0,330.0,0.786341,1,0.016955,0,0.769386,1
noise_checkpoints,4,01014.png,vehicle.tesla.model3,7.0,30.0,210.0,0.921114,1,0.073265,0,0.847849,1
noise_checkpoints,4,09658.png,vehicle.toyota.prius,7.0,30.0,120.0,0.954756,1,0.008824,0,0.945932,1
noise_checkpoints,4,20406.png,vehicle.nissan.patrol,7.0,30.0,330.0,0.656191,1,0.581948,1,0.074243,0
noise_checkpoints,4,15322.png,vehicle.seat.leon,5.0,30.0,90.0,0.937491,1,0.236079,0,0.701412,1
noise_checkpoints,4,05074.png,vehicle.audi.tt,7.0,30.0,180.0,0.825278,1,0.071478,0,0.7538,1
noise_checkpoints,4,07638.png,vehicle.audi.tt,7.0,30.0,30.0,0.899899,1,0.045963,0,0.853936,1
noise_checkpoints,4,11055.png,vehicle.toyota.prius,7.0,30.0,150.0,0.915785,1,0.548748,1,0.367037,0
noise_checkpoints,4,13278.png,vehicle.toyota.prius,5.0,30.0,30.0,0.62036,1,0.008847,0,0.611513,1
noise_checkpoints,4,03205.png,vehicle.tesla.model3,5.0,30.0,120.0,0.920938,1,0.199515,0,0.721423,1
noise_checkpoints,4,01621.png,vehicle.tesla.model3,5.0,30.0,120.0,0.878576,1,0.014296,0,0.86428,1
noise_checkpoints,4,12315.png,vehicle.toyota.prius,5.0,30.0,150.0,0.811564,1,0.093003,0,0.718561,1
noise_checkpoints,4,21677.png,vehicle.nissan.patrol,7.0,30.0,60.0,0.846207,1,0.834158,1,0.012049,0
noise_checkpoints,4,17288.png,vehicle.seat.leon,7.0,30.0,330.0,0.874269,1,0.043461,0,0.830808,1
noise_checkpoints,4,15219.png,vehicle.seat.leon,5.0,30.0,240.0,0.951501,1,0.026286,0,0.925215,1
noise_checkpoints,4,20892.png,vehicle.nissan.patrol,5.0,30.0,60.0,0.520716,1,0.059548,0,0.461168,1
noise_checkpoints,4,00160.png,vehicle.tesla.model3,7.0,30.0,330.0,0.913288,1,0.007847,0,0.905441,1
noise_checkpoints,4,05035.png,vehicle.audi.tt,5.0,30.0,90.0,0.931965,1,0.087184,0,0.844781,1
noise_checkpoints,4,17251.png,vehicle.seat.leon,5.0,30.0,300.0,0.824198,1,0.015098,0,0.8091,1
noise_checkpoints,4,17572.png,vehicle.seat.leon,5.0,30.0,210.0,0.861717,1,0.152549,0,0.709168,1
noise_checkpoints,4,17568.png,vehicle.seat.leon,5.0,30.0,90.0,0.937736,1,0.022447,0,0.915289,1
noise_checkpoints,4,10270.png,vehicle.toyota.prius,5.0,30.0,180.0,0.768849,1,0.283088,1,0.485761,0
noise_checkpoints,4,02258.png,vehicle.tesla.model3,5.0,30.0,330.0,0.426241,1,0.00128,0,0.424961,1
noise_checkpoints,4,19180.png,vehicle.seat.leon,5.0,30.0,150.0,0.883799,1,0.19346,0,0.690339,1
noise_checkpoints,4,18109.png,vehicle.seat.leon,5.0,30.0,120.0,0.939986,1,0.018316,0,0.92167,1
noise_checkpoints,4,01628.png,vehicle.tesla.model3,5.0,30.0,330.0,0.792456,1,0.042887,0,0.749569,1
noise_checkpoints,4,14141.png,vehicle.toyota.prius,5.0,30.0,0.0,0.818411,1,0.098654,0,0.719757,1
noise_checkpoints,4,08887.png,vehicle.audi.tt,5.0,30.0,210.0,0.724563,1,0.132275,0,0.592288,1
noise_checkpoints,4,00900.png,vehicle.tesla.model3,7.0,30.0,0.0,0.744326,1,0.046258,0,0.698068,1
noise_checkpoints,4,05893.png,vehicle.audi.tt,5.0,30.0,120.0,0.934282,1,0.004027,0,0.930255,1
noise_checkpoints,4,18213.png,vehicle.seat.leon,5.0,30.0,0.0,0.919603,1,0.011676,0,0.907927,1
noise_checkpoints,4,11127.png,vehicle.toyota.prius,5.0,30.0,150.0,0.800416,1,0.219321,0,0.581095,1
noise_checkpoints,4,08925.png,vehicle.audi.tt,7.0,30.0,270.0,0.938164,1,0.01545,0,0.922714,1
noise_checkpoints,4,02472.png,vehicle.tesla.model3,5.0,30.0,330.0,0.738712,1,0.015923,0,0.722789,1
noise_checkpoints,4,18113.png,vehicle.seat.leon,5.0,30.0,240.0,0.928786,1,0.018966,0,0.90982,1
noise_checkpoints,4,04389.png,vehicle.tesla.model3,5.0,30.0,120.0,0.800916,1,0.009677,0,0.791239,1
noise_checkpoints,4,20256.png,vehicle.nissan.patrol,5.0,30.0,150.0,0.53146,1,0.413079,1,0.118381,0
noise_checkpoints,4,12524.png,vehicle.toyota.prius,5.0,30.0,30.0,0.808605,1,0.038252,0,0.770353,1
noise_checkpoints,4,15530.png,vehicle.seat.leon,5.0,30.0,90.0,0.941736,1,0.06975,0,0.871986,1
noise_checkpoints,4,10527.png,vehicle.toyota.prius,7.0,30.0,330.0,0.883139,1,0.033063,0,0.850076,1
noise_checkpoints,4,20790.png,vehicle.nissan.patrol,5.0,30.0,210.0,0.701533,1,0.399842,1,0.301691,0
noise_checkpoints,4,01724.png,vehicle.tesla.model3,5.0,30.0,90.0,0.807275,1,0.473794,1,0.333481,0
noise_checkpoints,4,09627.png,vehicle.toyota.prius,5.0,30.0,240.0,0.849146,1,0.022995,0,0.826151,1
noise_checkpoints,4,13855.png,vehicle.toyota.prius,7.0,30.0,60.0,0.957315,1,0.158544,0,0.798771,1
noise_checkpoints,4,22219.png,vehicle.nissan.patrol,7.0,30.0,150.0,0.596292,1,0.286725,1,0.309567,0
noise_checkpoints,4,13318.png,vehicle.toyota.prius,7.0,30.0,150.0,0.823993,1,0.004984,0,0.819009,1
noise_checkpoints,4,08458.png,vehicle.audi.tt,5.0,30.0,0.0,0.794891,1,0.016413,0,0.778478,1
noise_checkpoints,4,04103.png,vehicle.tesla.model3,7.0,30.0,180.0,0.67327,1,0.020398,0,0.652872,1
noise_checkpoints,4,23699.png,vehicle.nissan.patrol,7.0,30.0,0.0,0.511376,1,0.130864,0,0.380512,1
noise_checkpoints,4,11563.png,vehicle.toyota.prius,5.0,30.0,270.0,0.841593,1,0.003353,0,0.83824,1
noise_checkpoints,4,22296.png,vehicle.nissan.patrol,5.0,30.0,300.0,0.714666,1,0.128919,0,0.585747,1
noise_checkpoints,4,11987.png,vehicle.toyota.prius,5.0,30.0,30.0,0.705963,1,0.143369,0,0.562594,1
noise_checkpoints,4,00441.png,vehicle.tesla.model3,5.0,30.0,180.0,0.789555,1,0.035923,0,0.753632,1
noise_checkpoints,4,17934.png,vehicle.seat.leon,7.0,30.0,270.0,0.92537,1,0.113009,0,0.812361,1
noise_checkpoints,4,01620.png,vehicle.tesla.model3,5.0,30.0,90.0,0.927066,1,0.044261,0,0.882805,1
noise_checkpoints,4,06358.png,vehicle.audi.tt,7.0,30.0,150.0,0.550176,1,0.006769,0,0.543407,1
noise_checkpoints,4,18995.png,vehicle.seat.leon,7.0,30.0,0.0,0.891514,1,0.287953,1,0.603561,0
noise_checkpoints,4,21031.png,vehicle.nissan.patrol,7.0,30.0,0.0,0.660395,1,0.386651,1,0.273744,0
noise_checkpoints,6,13817.png,vehicle.toyota.prius,5.0,30.0,0.0,0.245027,0,0.403288,1,-0.158261,0
noise_checkpoints,6,05366.png,vehicle.audi.tt,5.0,30.0,300.0,0.89742,1,0.005589,0,0.891831,1
noise_checkpoints,6,01011.png,vehicle.tesla.model3,7.0,30.0,120.0,0.851776,1,0.005024,0,0.846752,1
noise_checkpoints,6,12213.png,vehicle.toyota.prius,5.0,30.0,330.0,0.53199,1,0.110547,0,0.421443,1
noise_checkpoints,6,06042.png,vehicle.audi.tt,7.0,30.0,300.0,0.946797,1,0.049064,0,0.897733,1
noise_checkpoints,6,20154.png,vehicle.nissan.patrol,5.0,30.0,330.0,0.40778,1,0.209837,0,0.197943,1
noise_checkpoints,6,12962.png,vehicle.toyota.prius,5.0,30.0,210.0,0.590029,1,0.008275,0,0.581754,1
noise_checkpoints,6,09130.png,vehicle.audi.tt,7.0,30.0,150.0,0.622592,1,0.05648,0,0.566112,1
noise_checkpoints,6,07709.png,vehicle.audi.tt,5.0,30.0,0.0,0.611022,1,0.041998,0,0.569024,1
noise_checkpoints,6,09310.png,vehicle.audi.tt,5.0,30.0,150.0,0.524018,1,0.001991,0,0.522027,1
noise_checkpoints,6,15665.png,vehicle.seat.leon,7.0,30.0,30.0,0.905421,1,0.061335,0,0.844086,1
noise_checkpoints,6,18579.png,vehicle.seat.leon,7.0,30.0,210.0,0.783996,1,0.126954,0,0.657042,1
noise_checkpoints,6,18682.png,vehicle.seat.leon,7.0,30.0,60.0,0.890041,1,0.038891,0,0.85115,1
noise_checkpoints,6,03141.png,vehicle.tesla.model3,7.0,30.0,330.0,0.872477,1,0.072378,0,0.800099,1
noise_checkpoints,6,11276.png,vehicle.toyota.prius,7.0,30.0,300.0,0.406588,1,0.324302,1,0.082286,0
noise_checkpoints,6,00437.png,vehicle.tesla.model3,5.0,30.0,60.0,0.611562,1,0.007875,0,0.603687,1
noise_checkpoints,6,01872.png,vehicle.tesla.model3,7.0,30.0,300.0,0.390433,1,0.012585,0,0.377848,1
noise_checkpoints,6,05926.png,vehicle.audi.tt,7.0,30.0,30.0,0.881789,1,0.020338,0,0.861451,1
noise_checkpoints,6,10374.png,vehicle.toyota.prius,5.0,30.0,60.0,0.918876,1,0.069978,0,0.848898,1
noise_checkpoints,6,14891.png,vehicle.seat.leon,5.0,30.0,0.0,0.666191,1,0.257486,0,0.408705,1
noise_checkpoints,6,23779.png,vehicle.nissan.patrol,5.0,30.0,240.0,0.826943,1,0.412842,1,0.414101,0
noise_checkpoints,6,04425.png,vehicle.tesla.model3,7.0,30.0,120.0,0.918316,1,0.010156,0,0.90816,1
noise_checkpoints,6,09091.png,vehicle.audi.tt,5.0,30.0,60.0,0.466643,1,0.033763,0,0.43288,1
noise_checkpoints,6,01404.png,vehicle.tesla.model3,5.0,30.0,90.0,0.871684,1,0.762848,1,0.108836,0
noise_checkpoints,6,01017.png,vehicle.tesla.model3,7.0,30.0,300.0,0.903636,1,0.012513,0,0.891123,1
noise_checkpoints,6,14394.png,vehicle.toyota.prius,7.0,30.0,90.0,0.900827,1,0.009791,0,0.891036,1
noise_checkpoints,6,23140.png,vehicle.nissan.patrol,5.0,30.0,210.0,0.777138,1,0.164917,0,0.612221,1
noise_checkpoints,6,11925.png,vehicle.toyota.prius,7.0,30.0,330.0,0.829942,1,0.074383,0,0.755559,1
